Customer ID,Recency,Frequency,Monetary,Cluster,Customer Segment,DBSCAN_Cluster,GMM_Cluster,Churn
13638.0,16,1,331.98,4,New Customers,0,5,0
13639.0,74,2,5041.572,4,New Customers,0,4,0
13640.0,611,1,3764.25,1,Regular,0,5,1
13641.0,641,5,18417.829999999998,1,Regular,0,0,1
13642.0,216,4,1804.7,4,New Customers,0,0,1
13643.0,31,10,12875.5,4,New Customers,0,4,0
13644.0,16,4,9625.880000000001,4,New Customers,0,4,0
13645.0,120,1,1238.9,4,New Customers,0,5,0
13646.0,400,2,1610.15,1,Regular,0,0,1
13647.0,10,8,16997.095,4,New Customers,0,4,0
13648.0,400,8,8142.9400000000005,1,Regular,0,0,1
13649.0,257,6,4884.17,4,New Customers,0,0,1
13650.0,17,10,15632.53,4,New Customers,0,4,0
13651.0,35,3,826.5,4,New Customers,0,4,0
13652.0,46,5,9669.86,4,New Customers,0,4,0
13653.0,488,1,672.85,1,Regular,0,5,1
13654.0,43,11,25050.58,4,New Customers,0,4,0
13655.0,114,6,8327.78,4,New Customers,0,0,0
13656.0,165,4,5839.38,4,New Customers,0,0,0
13657.0,11,2,1660.08,4,New Customers,0,4,0
13658.0,10,9,37999.98,4,New Customers,0,2,0
13659.0,206,12,20685.44,4,New Customers,0,3,1
13660.0,400,1,1115.28,1,Regular,0,5,1
13661.0,603,1,1917.15,1,Regular,0,5,1
13662.0,86,11,8357.72,4,New Customers,0,4,0
13663.0,179,5,8480.48,4,New Customers,0,0,0
13665.0,386,3,7979.18,1,Regular,0,0,1
13666.0,60,5,753.45,4,New Customers,0,4,0
13667.0,149,1,1196.52,4,New Customers,0,5,0
13668.0,3,35,61539.586,0,At Risk,0,2,0
13669.0,51,3,1713.0,4,New Customers,0,4,0
13670.0,75,1,1473.9,4,New Customers,0,5,0
13671.0,395,1,668.4,1,Regular,0,5,1
13672.0,301,3,1752.14,1,Regular,0,0,1
13673.0,19,2,1440.02,4,New Customers,0,4,0
13674.0,433,1,867.16,1,Regular,0,5,1
13675.0,151,2,2846.9,4,New Customers,0,0,0
13676.0,539,2,735.0500000000001,1,Regular,0,0,1
13677.0,405,2,2049.49,1,Regular,0,0,1
13678.0,152,1,875.96,4,New Customers,0,5,0
13679.0,494,3,998.11,1,Regular,0,0,1
13680.0,1,12,71987.878,4,New Customers,0,2,0
13681.0,18,4,4199.150000000001,4,New Customers,0,4,0
13682.0,187,1,229.5,4,New Customers,0,5,1
13683.0,458,1,1150.2,1,Regular,0,5,1
13684.0,286,4,1906.526,1,Regular,0,0,1
13685.0,3,7,11683.934,4,New Customers,0,4,0
13686.0,183,3,1853.12,4,New Customers,0,0,1
13687.0,438,1,38263.18,1,Regular,0,3,1
13688.0,635,1,4221.5,1,Regular,0,5,1
13689.0,63,2,10366.550000000001,4,New Customers,0,4,0
13690.0,59,1,872.25,4,New Customers,0,5,0
13691.0,396,1,1100.97,1,Regular,0,5,1
13692.0,25,5,11318.970000000001,4,New Customers,0,4,0
13693.0,374,9,8052.280000000001,1,Regular,0,0,1
13694.0,4,143,847822.787,3,Loyal,-1,3,0
13695.0,31,16,11638.492,4,New Customers,0,2,0
13696.0,422,3,10699.29,1,Regular,0,0,1
13697.0,39,1,674.68,4,New Customers,0,5,0
13698.0,597,2,1790.53,1,Regular,0,0,1
13699.0,155,2,6312.26,4,New Customers,0,0,0
13700.0,26,13,10504.15,4,New Customers,0,4,0
13701.0,447,1,555.0,1,Regular,0,5,1
13702.0,446,1,459.96000000000004,1,Regular,0,5,1
13703.0,318,2,1796.3700000000001,1,Regular,0,0,1
13704.0,5,9,9363.39,4,New Customers,0,4,0
13705.0,8,7,6473.49,4,New Customers,0,4,0
13706.0,303,2,2112.66,1,Regular,0,0,1
13707.0,267,5,12177.83,4,New Customers,0,0,1
13708.0,271,1,1521.59,1,Regular,0,5,1
13709.0,4,18,32765.420000000002,4,New Customers,0,2,0
13710.0,32,3,1959.48,4,New Customers,0,4,0
13711.0,219,9,7848.4400000000005,4,New Customers,0,0,1
13712.0,247,2,3372.536,4,New Customers,0,0,1
13713.0,408,3,2945.68,1,Regular,0,0,1
13714.0,465,1,675.9,1,Regular,0,5,1
13715.0,281,17,40085.202000000005,4,New Customers,0,3,1
13716.0,269,1,590.41,1,Regular,0,5,1
13717.0,32,8,6814.63,4,New Customers,0,4,0
13718.0,246,2,1341.56,4,New Customers,0,0,1
13719.0,15,11,8843.59,4,New Customers,0,4,0
13720.0,117,4,2755.8,4,New Customers,0,0,0
13721.0,36,2,2275.48,4,New Customers,0,4,0
13722.0,132,10,26607.255,4,New Customers,0,4,0
13723.0,217,6,3913.81,4,New Customers,0,0,1
13724.0,637,1,1335.71,1,Regular,0,5,1
13725.0,50,8,8705.89,4,New Customers,0,4,0
13726.0,39,2,5311.16,4,New Customers,0,4,0
13727.0,29,8,3457.28,4,New Customers,0,4,0
13728.0,37,16,26639.16,4,New Customers,0,2,0
13729.0,436,3,2819.38,1,Regular,0,0,1
13730.0,136,2,3013.3,4,New Customers,0,0,0
13731.0,219,2,2234.94,4,New Customers,0,0,1
13732.0,28,1,1958.22,4,New Customers,0,5,0
13733.0,411,2,2210.98,1,Regular,0,0,1
13734.0,509,4,12991.310000000001,1,Regular,0,0,1
13735.0,25,13,38556.04,4,New Customers,0,2,0
13736.0,5,7,12207.48,4,New Customers,0,4,0
13737.0,200,1,1614.4,4,New Customers,0,5,1
13738.0,396,1,1599.55,1,Regular,0,5,1
13739.0,18,2,1247.1,4,New Customers,0,4,0
13740.0,241,5,6580.85,4,New Customers,0,0,1
13741.0,72,3,1958.94,4,New Customers,0,4,0
13742.0,17,12,12455.5,4,New Customers,0,4,0
13743.0,3,7,5245.8,4,New Customers,0,4,0
13744.0,95,2,4694.16,4,New Customers,0,0,0
13745.0,162,2,2928.32,4,New Customers,0,0,0
13746.0,414,1,853.72,1,Regular,0,5,1
13747.0,374,2,690.0,1,Regular,0,0,1
13748.0,96,9,7869.54,4,New Customers,0,4,0
13750.0,54,11,13808.544,4,New Customers,0,4,0
13751.0,288,1,2890.9500000000003,1,Regular,0,5,1
13752.0,124,7,6240.91,4,New Customers,0,0,0
13753.0,288,4,9770.37,1,Regular,0,0,1
13754.0,152,3,2086.9,4,New Customers,0,0,0
13755.0,4,9,8298.79,4,New Customers,0,4,0
13756.0,2,23,32626.050000000003,0,At Risk,0,2,0
13757.0,675,1,502.29999999999995,1,Regular,0,5,1
13758.0,12,15,63228.934,4,New Customers,0,2,0
13759.0,33,2,2623.242,4,New Customers,0,4,0
13760.0,54,5,5860.31,4,New Customers,0,4,0
13761.0,50,6,8635.460000000001,4,New Customers,0,4,0
13762.0,219,5,10865.16,4,New Customers,0,0,1
13763.0,63,3,22325.639,4,New Customers,0,2,0
13764.0,71,6,14017.72,4,New Customers,0,4,0
13765.0,653,1,1536.721,1,Regular,0,5,1
13766.0,495,1,1035.17,1,Regular,0,5,1
13767.0,2,73,155105.635,0,At Risk,-1,3,0
13768.0,727,2,4389.41,1,Regular,0,0,1
13769.0,2,20,35232.686,0,At Risk,0,2,0
13770.0,422,4,2438.2400000000002,1,Regular,0,0,1
13771.0,64,9,26210.335,4,New Customers,0,4,0
13772.0,34,8,13167.07,4,New Customers,0,4,0
13773.0,397,2,1188.1200000000001,1,Regular,0,0,1
13774.0,82,1,1328.8999999999999,4,New Customers,0,5,0
13775.0,591,1,3589.82,1,Regular,0,5,1
13776.0,428,2,120334.54300000002,1,Regular,-1,3,1
13777.0,1,61,239625.06900000002,0,At Risk,-1,3,0
13778.0,103,4,5843.102,4,New Customers,0,0,0
13779.0,516,1,646.5600000000001,1,Regular,0,5,1
13780.0,7,3,2199.08,4,New Customers,0,4,0
13781.0,251,3,3449.28,4,New Customers,0,0,1
13782.0,13,13,8334.68,4,New Customers,0,4,0
13783.0,488,4,3926.835,1,Regular,0,0,1
13784.0,10,14,10454.898,4,New Customers,0,4,0
13785.0,429,4,3239.42,1,Regular,0,0,1
13786.0,367,6,17012.83,1,Regular,0,0,1
13787.0,76,6,4815.85,4,New Customers,0,4,0
13788.0,505,1,15.0,1,Regular,0,5,1
13789.0,388,1,786.24,1,Regular,0,5,1
13790.0,4,1,1163.16,4,New Customers,0,5,0
13791.0,128,2,7373.85,4,New Customers,0,0,0
13792.0,66,3,1386.3,4,New Customers,0,4,0
13793.0,647,1,580.5,1,Regular,0,5,1
13794.0,547,1,751.8000000000001,1,Regular,0,5,1
13795.0,388,4,3866.27,1,Regular,0,0,1
13796.0,499,1,1391.95,1,Regular,0,5,1
13797.0,437,3,5107.12,1,Regular,0,0,1
13798.0,1,110,466231.968,3,Loyal,-1,3,0
13799.0,117,9,9284.294,4,New Customers,0,4,0
13800.0,310,3,5141.51,1,Regular,0,0,1
13801.0,67,1,1135.95,4,New Customers,0,5,0
13802.0,139,19,143957.22400000002,0,At Risk,0,3,0
13803.0,255,3,5157.78,4,New Customers,0,0,1
13804.0,31,9,12819.6,4,New Customers,0,4,0
13805.0,52,2,2906.1,4,New Customers,0,4,0
13806.0,64,1,1088.1100000000001,4,New Customers,0,5,0
13807.0,367,3,1989.8500000000001,1,Regular,0,0,1
13808.0,6,5,5252.12,4,New Customers,0,4,0
13809.0,305,3,3507.19,1,Regular,0,0,1
13810.0,29,3,122516.095,4,New Customers,0,2,0
13811.0,184,3,47812.8375,4,New Customers,0,3,1
13812.0,42,3,4713.16,4,New Customers,0,4,0
13813.0,40,8,30968.74,4,New Customers,0,2,0
13814.0,92,3,10354.460000000001,4,New Customers,0,4,0
13815.0,22,8,70296.21,4,New Customers,0,2,0
13816.0,24,2,5657.46,4,New Customers,0,4,0
13817.0,29,2,4251.64,4,New Customers,0,4,0
13818.0,430,1,219.66,1,Regular,0,5,1
13819.0,302,6,15135.05,1,Regular,0,0,1
13820.0,418,3,2083.91,1,Regular,0,0,1
13821.0,145,6,7237.69,4,New Customers,0,0,0
13822.0,6,2,1988.95,4,New Customers,0,4,0
13823.0,19,7,20641.62,4,New Customers,0,4,0
13824.0,33,12,14903.95,4,New Customers,0,4,0
13825.0,622,2,879.6800000000001,1,Regular,0,0,1
13826.0,176,1,941.6,4,New Customers,0,5,0
13827.0,58,3,1796.51,4,New Customers,0,4,0
13828.0,22,1,882.98,4,New Customers,0,5,0
13829.0,421,1,290.70000000000005,1,Regular,0,5,1
13830.0,582,1,648.8000000000001,1,Regular,0,5,1
13831.0,16,18,43996.442,0,At Risk,0,2,0
13832.0,19,2,1843.57,4,New Customers,0,4,0
13833.0,159,2,3897.29,4,New Customers,0,0,0
13834.0,577,2,1536.18,1,Regular,0,0,1
13835.0,25,7,5003.61,4,New Customers,0,4,0
13836.0,399,2,2781.39,1,Regular,0,0,1
13837.0,212,2,1058.06,4,New Customers,0,0,1
13838.0,6,10,7492.31,4,New Customers,0,4,0
13839.0,486,1,776.85,1,Regular,0,5,1
13840.0,416,1,2568.55,1,Regular,0,5,1
13841.0,253,1,170.0,4,New Customers,0,5,1
13842.0,59,18,20917.13,4,New Customers,0,2,0
13843.0,381,1,1497.45,1,Regular,0,5,1
13844.0,11,1,1952.66,4,New Customers,0,5,0
13845.0,65,1,1205.2800000000002,4,New Customers,0,5,0
13846.0,25,4,4565.66,4,New Customers,0,4,0
13847.0,720,1,958.51,1,Regular,0,5,1
13848.0,92,8,5742.0,4,New Customers,0,4,0
13849.0,52,5,12700.72,4,New Customers,0,4,0
13850.0,129,1,7708.56,4,New Customers,0,0,0
13851.0,96,8,18669.232,4,New Customers,0,4,0
13852.0,611,1,969.6,1,Regular,0,5,1
13853.0,57,1,4760.876,4,New Customers,0,4,0
13854.0,9,39,50965.39,0,At Risk,0,2,0
13855.0,501,4,6347.150000000001,1,Regular,0,0,1
13856.0,169,11,4730.72,4,New Customers,0,3,0
13857.0,393,6,4292.72,1,Regular,0,0,1
13858.0,57,1,858.29,4,New Customers,0,5,0
13859.0,326,2,2304.32,1,Regular,0,0,1
13860.0,1,5,4456.72,4,New Customers,0,4,0
13861.0,429,2,917.14,1,Regular,0,0,1
13862.0,18,9,10699.65,4,New Customers,0,4,0
13863.0,248,4,4630.99,4,New Customers,0,0,1
13864.0,387,1,1258.5600000000002,1,Regular,0,5,1
13865.0,58,4,2224.88,4,New Customers,0,4,0
13866.0,74,1,707.0,4,New Customers,0,5,0
13867.0,31,3,4292.91,4,New Customers,0,4,0
13868.0,7,2,9695.42,4,New Customers,0,4,0
13869.0,123,10,34083.06,4,New Customers,0,4,0
13870.0,2,15,22724.745,4,New Customers,0,2,0
13871.0,23,17,38011.89,4,New Customers,0,2,0
13872.0,527,3,4482.35,1,Regular,0,0,1
13873.0,120,8,3224.64,4,New Customers,0,4,0
13874.0,358,7,13106.115,1,Regular,0,0,1
13875.0,54,14,22973.47,4,New Customers,0,4,0
13876.0,64,1,460.2,4,New Customers,0,5,0
13877.0,86,3,1551.68,4,New Customers,0,0,0
13878.0,55,4,8705.97,4,New Customers,0,4,0
13879.0,646,1,1157.43,1,Regular,0,5,1
13880.0,21,17,17309.16,4,New Customers,0,2,0
13881.0,4,43,207985.321,0,At Risk,-1,3,0
13882.0,3,5,5645.94,4,New Customers,0,4,0
13883.0,11,15,33422.62,4,New Customers,0,2,0
13884.0,7,10,8866.74,4,New Customers,0,4,0
13885.0,189,2,2385.35,4,New Customers,0,0,1
13886.0,71,1,1074.82,4,New Customers,0,5,0
13887.0,204,1,1272.1200000000001,4,New Customers,0,5,1
13888.0,120,7,8606.11,4,New Customers,0,4,0
13889.0,93,6,8424.45,4,New Customers,0,4,0
13890.0,1,14,13434.76,4,New Customers,0,4,0
13891.0,378,3,2962.3,1,Regular,0,0,1
13892.0,27,6,3740.6,4,New Customers,0,4,0
13893.0,298,1,5122.0,1,Regular,0,0,1
13894.0,24,3,2041.41,4,New Customers,0,4,0
13895.0,28,6,18208.88,4,New Customers,0,4,0
13896.0,626,1,1186.3,1,Regular,0,5,1
13897.0,50,3,4743.39,4,New Customers,0,4,0
13898.0,326,2,2555.98,1,Regular,0,0,1
13899.0,16,2,1711.26,4,New Customers,0,4,0
13900.0,183,6,7388.6,4,New Customers,0,0,1
13901.0,72,15,20441.195,4,New Customers,0,4,0
13902.0,632,5,95194.206,1,Regular,0,3,1
13903.0,400,1,602.85,1,Regular,0,5,1
13904.0,37,2,1276.6200000000001,4,New Customers,0,4,0
13905.0,733,1,1072.32,1,Regular,0,5,1
13906.0,409,1,84.0,1,Regular,0,5,1
13907.0,692,1,522.0,1,Regular,0,5,1
13908.0,80,4,9302.69,4,New Customers,0,4,0
13909.0,423,2,1090.97,1,Regular,0,0,1
13911.0,57,20,17218.796,0,At Risk,0,2,0
13912.0,424,1,508.5,1,Regular,0,5,1
13913.0,507,1,164.91,1,Regular,0,5,1
13914.0,12,2,2542.84,4,New Customers,0,4,0
13915.0,394,1,194.70000000000002,1,Regular,0,5,1
13916.0,464,4,5087.1900000000005,1,Regular,0,0,1
13917.0,50,2,1134.58,4,New Customers,0,4,0
13918.0,50,2,4288.512000000001,4,New Customers,0,4,0
13919.0,59,4,10603.49,4,New Customers,0,4,0
13920.0,432,4,6986.0,1,Regular,0,0,1
13921.0,402,4,3394.2000000000003,1,Regular,0,0,1
13922.0,352,3,3023.65,1,Regular,0,0,1
13923.0,54,1,1722.7600000000002,4,New Customers,0,5,0
13924.0,2,6,7348.02,4,New Customers,0,4,0
13925.0,93,4,2870.19,4,New Customers,0,0,0
13926.0,23,1,827.4000000000001,4,New Customers,0,5,0
13927.0,75,2,3545.9300000000003,4,New Customers,0,4,0
13928.0,11,4,1794.01,4,New Customers,0,4,0
13929.0,169,11,16161.018,4,New Customers,0,4,0
13930.0,58,2,1342.08,4,New Customers,0,4,0
13931.0,96,11,23029.47,4,New Customers,0,4,0
13932.0,295,1,1409.8,1,Regular,0,5,1
13933.0,109,2,3048.27,4,New Customers,0,0,0
13934.0,264,1,3400.65,4,New Customers,0,5,1
13935.0,597,3,27508.444,1,Regular,0,3,1
13936.0,180,3,3014.9,4,New Customers,0,0,0
13937.0,169,2,3761.57,4,New Customers,0,0,0
13938.0,35,1,288.22,4,New Customers,0,5,0
13939.0,23,7,6788.21,4,New Customers,0,4,0
13940.0,17,4,4305.17,4,New Customers,0,4,0
13941.0,22,15,46062.756,4,New Customers,0,2,0
13942.0,535,1,608.0,1,Regular,0,5,1
13943.0,578,1,1094.67,1,Regular,0,5,1
13944.0,653,1,1101.54,1,Regular,0,5,1
13945.0,395,2,3819.3900000000003,1,Regular,0,0,1
13946.0,79,6,8244.415,4,New Customers,0,4,0
13947.0,65,1,394.8,4,New Customers,0,5,0
13948.0,361,4,1953.79,1,Regular,0,0,1
13949.0,3,6,9475.18,4,New Customers,0,4,0
13950.0,11,4,3555.12,4,New Customers,0,4,0
13951.0,176,3,2988.11,4,New Customers,0,0,0
13952.0,218,14,55748.1635,4,New Customers,0,3,1
13953.0,7,12,13306.26,4,New Customers,0,4,0
13954.0,2,2,1874.39,4,New Customers,0,4,0
13955.0,154,3,2207.57,4,New Customers,0,0,0
13956.0,5,5,3819.7,4,New Customers,0,4,0
13957.0,418,3,3790.03,1,Regular,0,0,1
13958.0,380,8,18145.09,1,Regular,0,0,1
13959.0,79,6,4397.11,4,New Customers,0,4,0
13960.0,21,2,1279.08,4,New Customers,0,4,0
13961.0,392,1,1324.49,1,Regular,0,5,1
13962.0,22,3,1289.3500000000001,4,New Customers,0,4,0
13963.0,308,17,12249.68,1,Regular,0,3,1
13964.0,387,2,1745.72,1,Regular,0,0,1
13965.0,477,3,3433.506,1,Regular,0,0,1
13966.0,435,1,1178.22,1,Regular,0,5,1
13967.0,146,2,772.8000000000001,4,New Customers,0,0,0
13968.0,423,1,325.62,1,Regular,0,5,1
13969.0,7,35,56507.68,0,At Risk,0,2,0
13970.0,386,2,2696.07,1,Regular,0,0,1
13971.0,19,14,23530.74,4,New Customers,0,2,0
13972.0,71,2,813.1800000000001,4,New Customers,0,4,0
13973.0,287,1,1146.8,1,Regular,0,5,1
13974.0,49,2,2800.85,4,New Customers,0,4,0
13975.0,31,12,22136.23,4,New Customers,0,4,0
13976.0,207,4,7145.08,4,New Customers,0,0,1
13977.0,411,1,2205.75,1,Regular,0,5,1
13978.0,15,2,600.36,4,New Customers,0,4,0
13979.0,73,7,15636.43,4,New Customers,0,4,0
13980.0,60,5,2547.68,4,New Customers,0,4,0
13981.0,416,1,1427.33,1,Regular,0,5,1
13982.0,39,9,21419.52,4,New Customers,0,4,0
13983.0,30,21,29606.759,0,At Risk,0,2,0
13984.0,27,12,5579.862,4,New Customers,0,4,0
13985.0,4,22,49341.17,0,At Risk,0,2,0
13986.0,17,1,1332.59,4,New Customers,0,5,0
13987.0,380,2,3526.82,1,Regular,0,0,1
13988.0,20,8,20497.08,4,New Customers,0,4,0
13989.0,66,5,8628.082,4,New Customers,0,4,0
13990.0,213,1,1362.52,4,New Customers,0,5,1
13991.0,12,6,3701.15,4,New Customers,0,4,0
13992.0,30,3,1053.9,4,New Customers,0,4,0
13993.0,43,19,44427.520000000004,0,At Risk,0,2,0
13994.0,4,6,8816.86,4,New Customers,0,4,0
13995.0,15,14,17970.79,4,New Customers,0,4,0
13996.0,386,2,3247.26,1,Regular,0,0,1
13997.0,519,3,1705.13,1,Regular,0,0,1
13998.0,447,3,1965.55,1,Regular,0,0,1
13999.0,10,29,48013.798,0,At Risk,0,2,0
14000.0,211,5,5846.54,4,New Customers,0,0,1
14001.0,46,9,23177.030000000002,4,New Customers,0,4,0
14002.0,134,2,2534.06,4,New Customers,0,0,0
14003.0,733,1,828.28,1,Regular,0,5,1
14004.0,43,11,29462.54,4,New Customers,0,2,0
14005.0,10,5,12610.8,4,New Customers,0,4,0
14006.0,116,7,9562.652,4,New Customers,0,4,0
14007.0,513,1,399.04,1,Regular,0,5,1
14008.0,432,1,2206.02,1,Regular,0,5,1
14009.0,198,3,6294.79,4,New Customers,0,0,1
14010.0,565,2,1101.1,1,Regular,0,0,1
14011.0,480,2,1657.74,1,Regular,0,0,1
14012.0,278,1,1360.4,1,Regular,0,5,1
14013.0,110,5,5179.74,4,New Customers,0,0,0
14014.0,77,3,7905.75,4,New Customers,0,4,0
14015.0,53,1,4701.408,4,New Customers,0,4,0
14016.0,162,11,51951.116,4,New Customers,0,3,0
14017.0,571,1,1133.3,1,Regular,0,5,1
14018.0,645,1,1467.3,1,Regular,0,5,1
14019.0,47,3,5390.33,4,New Customers,0,4,0
14020.0,17,4,5214.79,4,New Customers,0,4,0
14021.0,155,7,7498.77,4,New Customers,0,0,0
14022.0,225,2,4051.81,4,New Customers,0,0,1
14023.0,7,2,2426.3,4,New Customers,0,4,0
14024.0,122,3,3653.2200000000003,4,New Customers,0,0,0
14025.0,465,8,20118.014,1,Regular,0,3,1
14026.0,471,2,2511.36,1,Regular,0,0,1
14027.0,61,1,269.52,4,New Customers,0,5,0
14028.0,550,3,32922.25,1,Regular,0,3,1
14029.0,63,2,1676.48,4,New Customers,0,4,0
14030.0,18,20,28616.05,0,At Risk,0,2,0
14031.0,7,44,207166.871,0,At Risk,-1,3,0
14032.0,2,16,15713.724,4,New Customers,0,2,0
14033.0,555,1,103.968,1,Regular,0,5,1
14034.0,22,3,2192.54,4,New Customers,0,4,0
14035.0,29,9,13195.65,4,New Customers,0,4,0
14036.0,285,1,3650.32,1,Regular,0,5,1
14037.0,176,6,2972.715,4,New Customers,0,0,0
14038.0,78,5,18270.9,4,New Customers,0,4,0
14039.0,33,2,1169.3400000000001,4,New Customers,0,4,0
14040.0,41,35,90620.34,0,At Risk,0,2,0
14041.0,266,1,843.18,4,New Customers,0,5,1
14042.0,725,1,2155.74,1,Regular,0,5,1
14043.0,491,2,980.43,1,Regular,0,0,1
14044.0,27,10,14651.93,4,New Customers,0,4,0
14045.0,109,16,44227.52,4,New Customers,0,3,0
14046.0,284,1,1088.75,1,Regular,0,5,1
14047.0,9,14,21542.64,4,New Customers,0,4,0
14048.0,305,3,2994.08,1,Regular,0,0,1
14049.0,17,13,48351.26,4,New Customers,0,2,0
14050.0,32,2,2782.9,4,New Customers,0,4,0
14051.0,1,37,155927.04,0,At Risk,0,3,0
14052.0,20,2,1821.65,4,New Customers,0,4,0
14053.0,124,4,2139.445,4,New Customers,0,0,0
14054.0,65,1,402.84000000000003,4,New Customers,0,5,0
14055.0,106,3,6232.110000000001,4,New Customers,0,0,0
14056.0,1,23,35448.35,0,At Risk,0,2,0
14057.0,24,22,33358.222,0,At Risk,0,2,0
14058.0,463,2,1421.99,1,Regular,0,0,1
14059.0,267,1,618.6,4,New Customers,0,5,1
14060.0,5,30,34239.446,0,At Risk,0,2,0
14061.0,507,3,2318.408,1,Regular,0,0,1
14062.0,10,24,156054.908,0,At Risk,0,3,0
14063.0,438,9,2583861.9170000004,5,VIP,-1,3,1
14064.0,29,15,13694.268,4,New Customers,0,2,0
14065.0,389,3,3642.4100000000003,1,Regular,0,0,1
14066.0,267,1,570.9,4,New Customers,0,5,1
14067.0,64,2,1512.3,4,New Customers,0,4,0
14068.0,320,4,8560.06,1,Regular,0,0,1
14069.0,515,2,1707.78,1,Regular,0,0,1
14070.0,685,1,1167.45,1,Regular,0,5,1
14071.0,4,8,8811.73,4,New Customers,0,4,0
14072.0,667,1,1266.2,1,Regular,0,5,1
14073.0,32,1,529.42,4,New Customers,0,5,0
14074.0,623,1,610.2,1,Regular,0,5,1
14075.0,5,6,8294.06,4,New Customers,0,4,0
14076.0,129,1,375.19,4,New Customers,0,5,0
14077.0,41,6,2163.87,4,New Customers,0,4,0
14078.0,102,9,6453.862499999999,4,New Customers,0,4,0
14079.0,125,2,8766.302,4,New Customers,0,0,0
14080.0,33,5,3278.26,4,New Customers,0,4,0
14081.0,302,10,19884.33,1,Regular,0,3,1
14082.0,365,2,1819.8799999999999,1,Regular,0,0,1
14083.0,4,11,4090.57,4,New Customers,0,4,0
14084.0,512,1,486.6,1,Regular,0,5,1
14085.0,2,33,34684.27,0,At Risk,0,2,0
14086.0,463,1,79.9,1,Regular,0,5,1
14087.0,3,3,2729.17,4,New Customers,0,4,0
14088.0,10,16,294701.7175,0,At Risk,-1,3,0
14089.0,57,1,566.9,4,New Customers,0,5,0
14090.0,325,1,381.6,1,Regular,0,5,1
14091.0,654,2,45252.604,1,Regular,0,3,1
14092.0,8,24,36526.96,0,At Risk,0,2,0
14093.0,12,1,1460.44,4,New Customers,0,5,0
14094.0,440,1,1137.6100000000001,1,Regular,0,5,1
14095.0,723,1,2.95,1,Regular,0,5,1
14096.0,4,17,427971.757,0,At Risk,-1,3,0
14097.0,481,2,1649.01,1,Regular,0,0,1
14098.0,37,1,439.36,4,New Customers,0,5,0
14099.0,16,20,26413.982,0,At Risk,0,2,0
14100.0,138,1,1425.55,4,New Customers,0,5,0
14101.0,74,13,40578.027,4,New Customers,0,2,0
14102.0,5,5,5033.09,4,New Customers,0,4,0
14104.0,155,5,3014.72,4,New Customers,0,0,0
14105.0,239,5,24016.920000000002,4,New Customers,0,3,1
14106.0,737,1,816.24,1,Regular,0,5,1
14107.0,52,11,21158.4,4,New Customers,0,4,0
14108.0,31,4,4261.67,4,New Customers,0,4,0
14109.0,73,1,642.7,4,New Customers,0,5,0
14110.0,4,33,75109.92,0,At Risk,0,2,0
14111.0,14,4,2119.35,4,New Customers,0,4,0
14112.0,23,13,29682.600000000002,4,New Customers,0,2,0
14113.0,4,16,23647.48,4,New Customers,0,2,0
14114.0,274,7,4492.81,4,New Customers,0,0,1
14115.0,502,2,2656.12,1,Regular,0,0,1
14116.0,20,5,5350.58,4,New Customers,0,4,0
14117.0,144,1,330.0,4,New Customers,0,5,0
14118.0,429,1,2022.6,1,Regular,0,5,1
14119.0,376,2,668.23,1,Regular,0,0,1
14121.0,4,4,10154.87,4,New Customers,0,4,0
14122.0,406,3,1214.71,1,Regular,0,0,1
14123.0,733,1,2424.14,1,Regular,0,5,1
14124.0,84,1,2062.9629999999997,4,New Customers,0,5,0
14125.0,11,3,10503.12,4,New Customers,0,4,0
14126.0,8,4,4440.108,4,New Customers,0,4,0
14127.0,123,6,12059.28,4,New Customers,0,4,0
14128.0,61,3,4167.56,4,New Customers,0,4,0
14129.0,2,9,9135.36,4,New Customers,0,4,0
14130.0,319,4,8291.83,1,Regular,0,0,1
14131.0,649,1,490.47,1,Regular,0,5,1
14132.0,2,11,13052.960000000001,4,New Customers,0,4,0
14133.0,130,4,3474.42,4,New Customers,0,0,0
14134.0,383,15,60636.916,1,Regular,0,3,1
14135.0,2,24,32606.578,0,At Risk,0,2,0
14136.0,401,5,6451.24,1,Regular,0,0,1
14137.0,696,1,833.04,1,Regular,0,5,1
14138.0,2,2,3547.2000000000003,4,New Customers,0,4,0
14139.0,46,4,4160.6,4,New Customers,0,4,0
14140.0,4,2,3100.94,4,New Customers,0,4,0
14141.0,3,4,5343.46,4,New Customers,0,4,0
14142.0,373,2,3356.7000000000003,1,Regular,0,0,1
14143.0,134,1,507.6,4,New Customers,0,5,0
14144.0,486,1,61.2,1,Regular,0,5,1
14145.0,47,7,41426.009999999995,4,New Customers,0,2,0
14146.0,9,12,37662.04,4,New Customers,0,2,0
14147.0,78,9,10951.9,4,New Customers,0,4,0
14148.0,234,2,2393.28,4,New Customers,0,0,1
14149.0,221,1,1794.3000000000002,4,New Customers,0,5,1
14150.0,36,2,3647.6,4,New Customers,0,4,0
14151.0,673,2,2628.9,1,Regular,0,0,1
14152.0,75,7,7539.58,4,New Customers,0,4,0
14153.0,483,1,978.0,1,Regular,0,5,1
14154.0,239,8,28327.14,4,New Customers,0,3,1
14155.0,266,1,606.1500000000001,4,New Customers,0,5,1
14156.0,10,156,3092084.0055,2,High Value,-1,1,0
14157.0,20,5,4106.9800000000005,4,New Customers,0,4,0
